Bacterium,Pathway,Value
Clostridium tyrobutyricum,map00061,1.05
Clostridium tyrobutyricum,map00062,1.28
Clostridium tyrobutyricum,map00071,2.15
Clostridium tyrobutyricum,map00220,6.78
Clostridium tyrobutyricum,map00230,12.98
Clostridium tyrobutyricum,map00240,8.09
Clostridium tyrobutyricum,map00250,5.39
Clostridium tyrobutyricum,map00254,0.06
Clostridium tyrobutyricum,map00260,5.7
Clostridium tyrobutyricum,map00261,0.86
Clostridium tyrobutyricum,map00270,7.62
Clostridium tyrobutyricum,map00280,3.65
Clostridium tyrobutyricum,map00281,0.59
Clostridium tyrobutyricum,map00290,4.45
Clostridium tyrobutyricum,map00300,2.83
Clostridium tyrobutyricum,map00310,3.26
Clostridium tyrobutyricum,map00330,5.59
Clostridium tyrobutyricum,map00332,1.1
Clostridium tyrobutyricum,map00340,5.08
Clostridium tyrobutyricum,map00350,0.59
Clostridium tyrobutyricum,map00360,4.22
Clostridium tyrobutyricum,map00361,0.72
Clostridium tyrobutyricum,map00362,1.8
Clostridium tyrobutyricum,map00363,0.68
Clostridium tyrobutyricum,map00380,1.49
Clostridium tyrobutyricum,map00400,2.82
Clostridium tyrobutyricum,map00401,0.76
Clostridium tyrobutyricum,map00405,0.26
Clostridium tyrobutyricum,map00410,5.55
Clostridium tyrobutyricum,map00430,1.18
Clostridium tyrobutyricum,map00450,4.55
Clostridium tyrobutyricum,map00460,0.05
Clostridium tyrobutyricum,map00480,1.18
Clostridium tyrobutyricum,map00500,7.26
Clostridium tyrobutyricum,map00511,0.88
Clostridium tyrobutyricum,map00520,10.42
Clostridium tyrobutyricum,map00521,3.48
Clostridium tyrobutyricum,map00523,2.5
Clostridium tyrobutyricum,map00524,0.08
Clostridium tyrobutyricum,map00525,1.17
Clostridium tyrobutyricum,map00541,9.85
Clostridium tyrobutyricum,map00550,0.82
Clostridium tyrobutyricum,map00561,3.41
Clostridium tyrobutyricum,map00562,7.09
Clostridium tyrobutyricum,map00564,4.64
Clostridium tyrobutyricum,map00565,0.76
Clostridium tyrobutyricum,map00572,0.58
Clostridium tyrobutyricum,map00592,0.59
Clostridium tyrobutyricum,map00620,11.34
Clostridium tyrobutyricum,map00621,0.48
Clostridium tyrobutyricum,map00622,0.48
Clostridium tyrobutyricum,map00625,1.56
Clostridium tyrobutyricum,map00627,2.2
Clostridium tyrobutyricum,map00630,5.35
Clostridium tyrobutyricum,map00633,0.72
Clostridium tyrobutyricum,map00640,6.5
Clostridium tyrobutyricum,map00643,0.8
Clostridium tyrobutyricum,map00650,10.83
Clostridium tyrobutyricum,map00660,2.8
Clostridium tyrobutyricum,map00670,2.74
Clostridium tyrobutyricum,map00730,3.58
Clostridium tyrobutyricum,map00740,0.46
Clostridium tyrobutyricum,map00750,0.76
Clostridium tyrobutyricum,map00760,3.08
Clostridium tyrobutyricum,map00770,5.16
Clostridium tyrobutyricum,map00780,0.74
Clostridium tyrobutyricum,map00785,1.88
Clostridium tyrobutyricum,map00790,4.07
Clostridium tyrobutyricum,map00791,1.95
Clostridium tyrobutyricum,map00860,19.66
Clostridium tyrobutyricum,map00900,0.94
Clostridium tyrobutyricum,map00903,0.59
Clostridium tyrobutyricum,map00908,0.01
Clostridium tyrobutyricum,map00930,0.59
Clostridium tyrobutyricum,map00950,0.04
Clostridium tyrobutyricum,map00960,0.59
Clostridium tyrobutyricum,map00966,0.03
Clostridium tyrobutyricum,map00983,4.28
Clostridium tyrobutyricum,map01040,0.68
Clostridium tyrobutyricum,map01051,0.01
Clostridium tyrobutyricum,map01055,0.59
Coprococcus catus,map00010,6.21
Coprococcus catus,map00020,2.98
Coprococcus catus,map00030,2.72
Coprococcus catus,map00040,3.93
Coprococcus catus,map00051,2.59
Coprococcus catus,map00052,5.81
Coprococcus catus,map00053,3.97
Coprococcus catus,map00061,0.25
Coprococcus catus,map00062,1.59
Coprococcus catus,map00071,3.04
Coprococcus catus,map00220,5.95
Coprococcus catus,map00230,11.32
Coprococcus catus,map00240,6.61
Coprococcus catus,map00250,3.92
Coprococcus catus,map00254,0.06
Coprococcus catus,map00260,5.88
Coprococcus catus,map00261,0.07
Coprococcus catus,map00270,6.32
Coprococcus catus,map00280,4.1
Coprococcus catus,map00281,1.59
Coprococcus catus,map00290,4.45
Coprococcus catus,map00300,2.16
Coprococcus catus,map00310,3.55
Coprococcus catus,map00311,0.86
Coprococcus catus,map00330,4.59
Coprococcus catus,map00332,1.1
Coprococcus catus,map00340,5.8
Coprococcus catus,map00350,1.17
Coprococcus catus,map00360,2.36
Coprococcus catus,map00362,3.7
Coprococcus catus,map00380,1.47
Coprococcus catus,map00400,2.04
Coprococcus catus,map00401,0.76
Coprococcus catus,map00410,1.99
Coprococcus catus,map00430,0.78
Coprococcus catus,map00450,3.78
Coprococcus catus,map00460,1.28
Coprococcus catus,map00480,2.51
Coprococcus catus,map00500,4.93
Coprococcus catus,map00511,1.58
Coprococcus catus,map00513,0.79
Coprococcus catus,map00520,8.61
Coprococcus catus,map00521,3.54
Coprococcus catus,map00523,2.5
Coprococcus catus,map00524,0.08
Coprococcus catus,map00525,1.17
Coprococcus catus,map00531,1.58
Coprococcus catus,map00541,4.97
Coprococcus catus,map00550,1.43
Coprococcus catus,map00561,2.27
Coprococcus catus,map00562,0.96
Coprococcus catus,map00564,2.41
Coprococcus catus,map00592,2.16
Coprococcus catus,map00600,0.79
Coprococcus catus,map00603,0.79
Coprococcus catus,map00604,1.58
Coprococcus catus,map00620,8.51
Coprococcus catus,map00621,0.61
Coprococcus catus,map00622,0.61
Coprococcus catus,map00625,1.3
Coprococcus catus,map00626,0.58
Coprococcus catus,map00627,1.35
Coprococcus catus,map00630,4.7
Coprococcus catus,map00633,0.01
Coprococcus catus,map00640,4.94
Coprococcus catus,map00642,0.99
Coprococcus catus,map00643,1.79
Coprococcus catus,map00650,5.43
Coprococcus catus,map00660,1.86
Coprococcus catus,map00670,4.3
Coprococcus catus,map00730,3.74
Coprococcus catus,map00740,1.42
Coprococcus catus,map00750,1.51
Coprococcus catus,map00760,3.57
Coprococcus catus,map00770,3.48
Coprococcus catus,map00780,0.12
Coprococcus catus,map00790,4.93
Coprococcus catus,map00830,0.58
Coprococcus catus,map00860,14.16
Coprococcus catus,map00900,1.9
Coprococcus catus,map00903,2.26
Coprococcus catus,map00908,0.01
Coprococcus catus,map00930,1.55
Coprococcus catus,map00950,0.04
Coprococcus catus,map00960,0.59
Coprococcus catus,map00966,0.03
Coprococcus catus,map00980,0.58
Coprococcus catus,map00981,0.72
Coprococcus catus,map00982,0.58
Coprococcus catus,map00983,3.22
Coprococcus catus,map01040,0.99
Coprococcus catus,map01051,0.01
Coprococcus catus,map01055,0.59
Coprococcus comes,map00010,7.51
Coprococcus comes,map00020,4.51
Coprococcus comes,map00030,3.53
Coprococcus comes,map00040,4.84
Coprococcus comes,map00051,4.04
Coprococcus comes,map00052,8.21
Coprococcus comes,map00053,1.41
Coprococcus comes,map00061,0.25
Coprococcus comes,map00062,0.59
Coprococcus comes,map00071,2.65
Coprococcus comes,map00220,7.24
Coprococcus comes,map00230,10.83
Coprococcus comes,map00240,7.68
Coprococcus comes,map00250,7.81
Coprococcus comes,map00254,0.06
Coprococcus comes,map00260,9.55
Coprococcus comes,map00261,0.97
Coprococcus comes,map00270,7.8
Coprococcus comes,map00280,3.51
Coprococcus comes,map00281,0.59
Coprococcus comes,map00290,5.39
Coprococcus comes,map00300,2.22
Coprococcus comes,map00310,3.49
Coprococcus comes,map00311,0.86
Coprococcus comes,map00330,7.74
Coprococcus comes,map00332,1.1
Coprococcus comes,map00340,5.8
Coprococcus comes,map00350,1.17
Coprococcus comes,map00360,2.65
Coprococcus comes,map00362,2.11
Coprococcus comes,map00380,2.21
Coprococcus comes,map00400,1.83
Coprococcus comes,map00401,0.76
Coprococcus comes,map00410,2.36
Coprococcus comes,map00430,0.28
Coprococcus comes,map00440,0.99
Coprococcus comes,map00450,3.35
Coprococcus comes,map00460,1.76
Coprococcus comes,map00480,0.32
Coprococcus comes,map00500,14.15
Coprococcus comes,map00511,0.79
Coprococcus comes,map00520,8.38
Coprococcus comes,map00521,2.59
Coprococcus comes,map00523,2.5
Coprococcus comes,map00524,0.08
Coprococcus comes,map00525,1.17
Coprococcus comes,map00531,0.79
Coprococcus comes,map00541,3.3
Coprococcus comes,map00550,3.44
Coprococcus comes,map00561,5.55
Coprococcus comes,map00562,0.01
Coprococcus comes,map00564,4.21
Coprococcus comes,map00592,1.17
Coprococcus comes,map00600,1.61
Coprococcus comes,map00603,0.82
Coprococcus comes,map00604,0.79
Coprococcus comes,map00620,8.83
Coprococcus comes,map00625,1.3
Coprococcus comes,map00626,0.58
Coprococcus comes,map00627,0.59
Coprococcus comes,map00630,3.99
Coprococcus comes,map00633,0.01
Coprococcus comes,map00640,5.01
Coprococcus comes,map00650,5.78
Coprococcus comes,map00660,1.86
Coprococcus comes,map00670,4.89
Coprococcus comes,map00730,4.35
Coprococcus comes,map00740,0.46
Coprococcus comes,map00750,1.51
Coprococcus comes,map00760,3.22
Coprococcus comes,map00770,3.34
Coprococcus comes,map00780,0.12
Coprococcus comes,map00785,0.78
Coprococcus comes,map00790,2.71
Coprococcus comes,map00830,0.58
Coprococcus comes,map00860,16.09
Coprococcus comes,map00900,1.22
Coprococcus comes,map00903,1.31
Coprococcus comes,map00908,0.01
Coprococcus comes,map00930,0.59
Coprococcus comes,map00940,0.82
Coprococcus comes,map00950,0.04
Coprococcus comes,map00960,0.59
Coprococcus comes,map00966,0.03
Coprococcus comes,map00980,0.58
Coprococcus comes,map00981,0.72
Coprococcus comes,map00982,0.58
Coprococcus comes,map00983,2.55
Coprococcus comes,map01051,0.01
Coprococcus comes,map01055,1.49
Coprococcus sp. ART55/1,map00010,5.46
Coprococcus sp. ART55/1,map00020,1.7
Coprococcus sp. ART55/1,map00030,1.36
Coprococcus sp. ART55/1,map00040,0.78
Coprococcus sp. ART55/1,map00051,4.7
Coprococcus sp. ART55/1,map00052,6.63
Coprococcus sp. ART55/1,map00053,0.76
Coprococcus sp. ART55/1,map00061,0.93
Coprococcus sp. ART55/1,map00062,0.59
Coprococcus sp. ART55/1,map00071,1.39
Coprococcus sp. ART55/1,map00220,5.16
Coprococcus sp. ART55/1,map00230,8.12
Coprococcus sp. ART55/1,map00240,5.45
Coprococcus sp. ART55/1,map00250,4.41
Coprococcus sp. ART55/1,map00260,5.07
Coprococcus sp. ART55/1,map00261,0.86
Coprococcus sp. ART55/1,map00270,5.14
Coprococcus sp. ART55/1,map00280,0.62
Coprococcus sp. ART55/1,map00281,0.59
Coprococcus sp. ART55/1,map00290,5.39
Coprococcus sp. ART55/1,map00300,1.58
Coprococcus sp. ART55/1,map00310,0.59
Coprococcus sp. ART55/1,map00311,0.86
Coprococcus sp. ART55/1,map00330,1.86
Coprococcus sp. ART55/1,map00332,1.1
Coprococcus sp. ART55/1,map00340,4.03
Coprococcus sp. ART55/1,map00350,0.59
Coprococcus sp. ART55/1,map00360,3.49
Coprococcus sp. ART55/1,map00361,0.72
Coprococcus sp. ART55/1,map00362,2.87
Coprococcus sp. ART55/1,map00380,0.59
Coprococcus sp. ART55/1,map00400,2.56
Coprococcus sp. ART55/1,map00401,0.59
Coprococcus sp. ART55/1,map00405,0.26
Coprococcus sp. ART55/1,map00410,1.03
Coprococcus sp. ART55/1,map00430,0.12
Coprococcus sp. ART55/1,map00450,3.08
Coprococcus sp. ART55/1,map00460,0.88
Coprococcus sp. ART55/1,map00480,1.32
Coprococcus sp. ART55/1,map00500,12.11
Coprococcus sp. ART55/1,map00511,1.58
Coprococcus sp. ART55/1,map00513,0.79
Coprococcus sp. ART55/1,map00520,9.64
Coprococcus sp. ART55/1,map00521,0.67
Coprococcus sp. ART55/1,map00523,0.58
Coprococcus sp. ART55/1,map00524,0.08
Coprococcus sp. ART55/1,map00525,0.58
Coprococcus sp. ART55/1,map00531,1.58
Coprococcus sp. ART55/1,map00541,2.7
Coprococcus sp. ART55/1,map00550,1.78
Coprococcus sp. ART55/1,map00561,2.51
Coprococcus sp. ART55/1,map00564,1.82
Coprococcus sp. ART55/1,map00572,0.99
Coprococcus sp. ART55/1,map00592,0.59
Coprococcus sp. ART55/1,map00600,1.61
Coprococcus sp. ART55/1,map00603,1.61
Coprococcus sp. ART55/1,map00604,1.58
Coprococcus sp. ART55/1,map00620,7.93
Coprococcus sp. ART55/1,map00621,0.92
Coprococcus sp. ART55/1,map00622,0.92
Coprococcus sp. ART55/1,map00625,0.72
Coprococcus sp. ART55/1,map00627,1.31
Coprococcus sp. ART55/1,map00630,3.55
Coprococcus sp. ART55/1,map00633,0.01
Coprococcus sp. ART55/1,map00640,3.74
Coprococcus sp. ART55/1,map00643,0.8
Coprococcus sp. ART55/1,map00650,3.36
Coprococcus sp. ART55/1,map00660,1.86
Coprococcus sp. ART55/1,map00670,4.05
Coprococcus sp. ART55/1,map00730,2.61
Coprococcus sp. ART55/1,map00740,0.46
Coprococcus sp. ART55/1,map00750,2.21
Coprococcus sp. ART55/1,map00760,5.6
Coprococcus sp. ART55/1,map00770,2.19
Coprococcus sp. ART55/1,map00780,0.1
Coprococcus sp. ART55/1,map00790,4.11
Coprococcus sp. ART55/1,map00860,2.45
Coprococcus sp. ART55/1,map00900,0.76
Coprococcus sp. ART55/1,map00903,0.59
Coprococcus sp. ART55/1,map00908,0.01
Coprococcus sp. ART55/1,map00930,0.59
Coprococcus sp. ART55/1,map00940,0.82
Coprococcus sp. ART55/1,map00950,0.04
Coprococcus sp. ART55/1,map00960,0.59
Coprococcus sp. ART55/1,map00966,0.03
Coprococcus sp. ART55/1,map00983,1.92
Coprococcus sp. ART55/1,map01051,0.01
Eubacterium callanderi,map00010,6.61
Eubacterium callanderi,map00020,4.07
Eubacterium callanderi,map00030,6.22
Eubacterium callanderi,map00040,6.16
Eubacterium callanderi,map00051,5.55
Eubacterium callanderi,map00052,3.72
Eubacterium callanderi,map00053,4.32
Eubacterium callanderi,map00061,0.25
Eubacterium callanderi,map00062,0.59
Eubacterium callanderi,map00071,1.93
Eubacterium callanderi,map00120,1.91
Eubacterium callanderi,map00121,0.93
Eubacterium callanderi,map00220,9.72
Eubacterium callanderi,map00230,9.89
Eubacterium callanderi,map00240,4.74
Eubacterium callanderi,map00250,7.16
Eubacterium callanderi,map00254,0.06
Eubacterium callanderi,map00260,7.48
Eubacterium callanderi,map00261,0.07
Eubacterium callanderi,map00270,12.03
Eubacterium callanderi,map00280,3.78
Eubacterium callanderi,map00281,0.59
Eubacterium callanderi,map00290,5.12
Eubacterium callanderi,map00300,2.24
Eubacterium callanderi,map00310,1.49
Eubacterium callanderi,map00330,2.82
Eubacterium callanderi,map00332,1.1
Eubacterium callanderi,map00340,5.08
Eubacterium callanderi,map00350,3.14
Eubacterium callanderi,map00360,3.55
Eubacterium callanderi,map00361,0.72
Eubacterium callanderi,map00362,2.11
Eubacterium callanderi,map00380,1.49
Eubacterium callanderi,map00400,4.66
Eubacterium callanderi,map00401,1.75
Eubacterium callanderi,map00405,0.26
Eubacterium callanderi,map00410,2.73
Eubacterium callanderi,map00430,2.02
Eubacterium callanderi,map00440,1.9
Eubacterium callanderi,map00450,3.0
Eubacterium callanderi,map00460,0.88
Eubacterium callanderi,map00480,1.74
Eubacterium callanderi,map00500,8.14
Eubacterium callanderi,map00511,0.79
Eubacterium callanderi,map00513,0.79
Eubacterium callanderi,map00514,0.98
Eubacterium callanderi,map00515,0.98
Eubacterium callanderi,map00520,14.59
Eubacterium callanderi,map00521,2.59
Eubacterium callanderi,map00523,2.5
Eubacterium callanderi,map00524,0.08
Eubacterium callanderi,map00525,1.17
Eubacterium callanderi,map00531,0.79
Eubacterium callanderi,map00541,14.53
Eubacterium callanderi,map00550,1.47
Eubacterium callanderi,map00561,4.68
Eubacterium callanderi,map00562,0.01
Eubacterium callanderi,map00564,3.19
Eubacterium callanderi,map00565,0.98
Eubacterium callanderi,map00590,0.8
Eubacterium callanderi,map00592,1.17
Eubacterium callanderi,map00603,0.79
Eubacterium callanderi,map00604,0.79
Eubacterium callanderi,map00620,10.66
Eubacterium callanderi,map00622,0.87
Eubacterium callanderi,map00625,1.3
Eubacterium callanderi,map00626,0.58
Eubacterium callanderi,map00627,2.2
Eubacterium callanderi,map00630,4.76
Eubacterium callanderi,map00633,0.72
Eubacterium callanderi,map00640,6.5
Eubacterium callanderi,map00643,0.8
Eubacterium callanderi,map00650,7.07
Eubacterium callanderi,map00660,2.17
Eubacterium callanderi,map00670,3.76
Eubacterium callanderi,map00730,5.2
Eubacterium callanderi,map00740,0.46
Eubacterium callanderi,map00750,3.17
Eubacterium callanderi,map00760,4.76
Eubacterium callanderi,map00770,3.07
Eubacterium callanderi,map00780,0.36
Eubacterium callanderi,map00785,0.78
Eubacterium callanderi,map00790,4.09
Eubacterium callanderi,map00830,0.58
Eubacterium callanderi,map00860,19.51
Eubacterium callanderi,map00900,0.89
Eubacterium callanderi,map00903,0.59
Eubacterium callanderi,map00906,3.87
Eubacterium callanderi,map00908,0.01
Eubacterium callanderi,map00930,1.58
Eubacterium callanderi,map00940,0.82
Eubacterium callanderi,map00950,1.03
Eubacterium callanderi,map00960,1.58
Eubacterium callanderi,map00966,0.03
Eubacterium callanderi,map00980,0.58
Eubacterium callanderi,map00982,0.58
Eubacterium callanderi,map00983,1.48
Eubacterium callanderi,map01051,0.01
Eubacterium callanderi,map01055,0.59
Eubacterium eligens,map00010,6.13
Eubacterium eligens,map00020,1.7
Eubacterium eligens,map00030,4.19
Eubacterium eligens,map00040,14.97
Eubacterium eligens,map00051,6.74
Eubacterium eligens,map00052,5.68
Eubacterium eligens,map00053,2.57
Eubacterium eligens,map00061,1.05
Eubacterium eligens,map00062,0.99
Eubacterium eligens,map00071,4.07
Eubacterium eligens,map00220,5.54
Eubacterium eligens,map00230,9.84
Eubacterium eligens,map00240,5.2
Eubacterium eligens,map00250,3.63
Eubacterium eligens,map00254,0.06
Eubacterium eligens,map00260,3.45
Eubacterium eligens,map00261,0.86
Eubacterium eligens,map00270,6.36
Eubacterium eligens,map00280,1.74
Eubacterium eligens,map00281,0.99
Eubacterium eligens,map00290,4.45
Eubacterium eligens,map00300,2.03
Eubacterium eligens,map00310,2.09
Eubacterium eligens,map00311,0.86
Eubacterium eligens,map00330,3.28
Eubacterium eligens,map00332,1.1
Eubacterium eligens,map00340,4.59
Eubacterium eligens,map00350,1.17
Eubacterium eligens,map00360,2.12
Eubacterium eligens,map00362,2.52
Eubacterium eligens,map00380,1.71
Eubacterium eligens,map00400,2.85
Eubacterium eligens,map00401,0.76
Eubacterium eligens,map00405,0.26
Eubacterium eligens,map00410,0.72
Eubacterium eligens,map00430,0.28
Eubacterium eligens,map00450,3.08
Eubacterium eligens,map00460,1.04
Eubacterium eligens,map00480,0.52
Eubacterium eligens,map00500,9.0
Eubacterium eligens,map00510,0.96
Eubacterium eligens,map00511,1.7
Eubacterium eligens,map00515,0.95
Eubacterium eligens,map00520,8.34
Eubacterium eligens,map00521,2.59
Eubacterium eligens,map00523,2.5
Eubacterium eligens,map00524,0.08
Eubacterium eligens,map00525,1.17
Eubacterium eligens,map00531,1.77
Eubacterium eligens,map00541,4.62
Eubacterium eligens,map00550,0.89
Eubacterium eligens,map00561,2.94
Eubacterium eligens,map00562,0.9
Eubacterium eligens,map00564,1.71
Eubacterium eligens,map00592,0.58
Eubacterium eligens,map00600,0.79
Eubacterium eligens,map00604,0.79
Eubacterium eligens,map00620,7.56
Eubacterium eligens,map00621,1.53
Eubacterium eligens,map00622,1.53
Eubacterium eligens,map00623,0.99
Eubacterium eligens,map00625,1.3
Eubacterium eligens,map00626,0.58
Eubacterium eligens,map00630,3.8
Eubacterium eligens,map00633,0.01
Eubacterium eligens,map00640,3.07
