Bacterium,Pathway,Value
Clostridium botulinum E3,map00785,0.38
Clostridium botulinum E3,map00790,3.26
Clostridium botulinum E3,map00830,0.11
Clostridium botulinum E3,map00860,17.58
Clostridium botulinum E3,map00900,1.34
Clostridium botulinum E3,map00903,1.04
Clostridium botulinum E3,map00906,3.91
Clostridium botulinum E3,map00908,0.01
Clostridium botulinum E3,map00930,0.56
Clostridium botulinum E3,map00940,0.98
Clostridium botulinum E3,map00950,0.06
Clostridium botulinum E3,map00960,0.18
Clostridium botulinum E3,map00966,0.03
Clostridium botulinum E3,map00980,0.11
Clostridium botulinum E3,map00981,0.48
Clostridium botulinum E3,map00982,0.11
Clostridium botulinum E3,map00983,5.0
Clostridium botulinum E3,map01040,0.6
Clostridium botulinum E3,map01051,0.01
Clostridium botulinum E3,map01055,0.13
Clostridium botulinum F 230613,map00010,7.72
Clostridium botulinum F 230613,map00020,5.18
Clostridium botulinum F 230613,map00030,5.3
Clostridium botulinum F 230613,map00040,1.65
Clostridium botulinum F 230613,map00051,6.84
Clostridium botulinum F 230613,map00052,2.4
Clostridium botulinum F 230613,map00053,1.1
Clostridium botulinum F 230613,map00061,2.58
Clostridium botulinum F 230613,map00062,1.16
Clostridium botulinum F 230613,map00071,2.28
Clostridium botulinum F 230613,map00120,0.6
Clostridium botulinum F 230613,map00121,0.6
Clostridium botulinum F 230613,map00220,3.4
Clostridium botulinum F 230613,map00230,7.07
Clostridium botulinum F 230613,map00240,10.22
Clostridium botulinum F 230613,map00250,5.07
Clostridium botulinum F 230613,map00254,0.11
Clostridium botulinum F 230613,map00260,5.61
Clostridium botulinum F 230613,map00261,0.13
Clostridium botulinum F 230613,map00270,7.4
Clostridium botulinum F 230613,map00280,2.52
Clostridium botulinum F 230613,map00281,0.56
Clostridium botulinum F 230613,map00290,0.26
Clostridium botulinum F 230613,map00300,1.18
Clostridium botulinum F 230613,map00310,2.68
Clostridium botulinum F 230613,map00330,7.95
Clostridium botulinum F 230613,map00340,2.79
Clostridium botulinum F 230613,map00350,2.01
Clostridium botulinum F 230613,map00360,4.6
Clostridium botulinum F 230613,map00361,0.39
Clostridium botulinum F 230613,map00362,1.64
Clostridium botulinum F 230613,map00363,0.6
Clostridium botulinum F 230613,map00380,3.65
Clostridium botulinum F 230613,map00400,0.52
Clostridium botulinum F 230613,map00401,0.18
Clostridium botulinum F 230613,map00405,0.94
Clostridium botulinum F 230613,map00410,5.86
Clostridium botulinum F 230613,map00430,1.79
Clostridium botulinum F 230613,map00440,0.88
Clostridium botulinum F 230613,map00450,2.18
Clostridium botulinum F 230613,map00460,1.33
Clostridium botulinum F 230613,map00500,6.36
Clostridium botulinum F 230613,map00511,0.64
Clostridium botulinum F 230613,map00520,10.32
Clostridium botulinum F 230613,map00521,0.58
Clostridium botulinum F 230613,map00523,0.34
Clostridium botulinum F 230613,map00524,0.22
Clostridium botulinum F 230613,map00525,0.34
Clostridium botulinum F 230613,map00541,5.99
Clostridium botulinum F 230613,map00550,1.59
Clostridium botulinum F 230613,map00561,5.8
Clostridium botulinum F 230613,map00562,1.65
Clostridium botulinum F 230613,map00564,3.45
Clostridium botulinum F 230613,map00565,0.72
Clostridium botulinum F 230613,map00572,0.2
Clostridium botulinum F 230613,map00592,0.67
Clostridium botulinum F 230613,map00600,0.64
Clostridium botulinum F 230613,map00620,9.3
Clostridium botulinum F 230613,map00621,0.12
Clostridium botulinum F 230613,map00622,0.12
Clostridium botulinum F 230613,map00625,0.98
Clostridium botulinum F 230613,map00626,0.11
Clostridium botulinum F 230613,map00627,1.31
Clostridium botulinum F 230613,map00630,3.31
Clostridium botulinum F 230613,map00633,1.87
Clostridium botulinum F 230613,map00640,3.76
Clostridium botulinum F 230613,map00650,8.82
Clostridium botulinum F 230613,map00670,3.21
Clostridium botulinum F 230613,map00730,3.56
Clostridium botulinum F 230613,map00740,2.85
Clostridium botulinum F 230613,map00750,0.55
Clostridium botulinum F 230613,map00760,2.87
Clostridium botulinum F 230613,map00770,5.38
Clostridium botulinum F 230613,map00780,2.33
Clostridium botulinum F 230613,map00785,0.38
Clostridium botulinum F 230613,map00790,7.7
Clostridium botulinum F 230613,map00830,0.11
Clostridium botulinum F 230613,map00860,16.12
Clostridium botulinum F 230613,map00900,1.03
Clostridium botulinum F 230613,map00903,1.04
Clostridium botulinum F 230613,map00908,0.01
Clostridium botulinum F 230613,map00930,0.56
Clostridium botulinum F 230613,map00950,0.87
Clostridium botulinum F 230613,map00960,2.03
Clostridium botulinum F 230613,map00966,0.03
Clostridium botulinum F 230613,map00980,0.11
Clostridium botulinum F 230613,map00981,0.48
Clostridium botulinum F 230613,map00982,0.91
Clostridium botulinum F 230613,map00983,3.04
Clostridium botulinum F 230613,map01040,0.6
Clostridium botulinum F 230613,map01051,0.01
Clostridium botulinum F 230613,map01055,0.13
Clostridium botulinum F Langeland,map00010,7.72
Clostridium botulinum F Langeland,map00020,5.92
Clostridium botulinum F Langeland,map00030,5.3
Clostridium botulinum F Langeland,map00040,1.65
Clostridium botulinum F Langeland,map00051,6.84
Clostridium botulinum F Langeland,map00052,2.4
Clostridium botulinum F Langeland,map00053,1.1
Clostridium botulinum F Langeland,map00061,2.58
Clostridium botulinum F Langeland,map00062,1.16
Clostridium botulinum F Langeland,map00071,2.28
Clostridium botulinum F Langeland,map00120,0.6
Clostridium botulinum F Langeland,map00121,0.6
Clostridium botulinum F Langeland,map00220,3.4
Clostridium botulinum F Langeland,map00230,7.83
Clostridium botulinum F Langeland,map00240,10.45
Clostridium botulinum F Langeland,map00250,5.86
Clostridium botulinum F Langeland,map00254,0.11
Clostridium botulinum F Langeland,map00260,5.61
Clostridium botulinum F Langeland,map00261,0.13
Clostridium botulinum F Langeland,map00270,8.18
Clostridium botulinum F Langeland,map00280,2.52
Clostridium botulinum F Langeland,map00281,0.56
Clostridium botulinum F Langeland,map00290,0.26
Clostridium botulinum F Langeland,map00300,1.18
Clostridium botulinum F Langeland,map00310,2.68
Clostridium botulinum F Langeland,map00330,7.95
Clostridium botulinum F Langeland,map00340,2.47
Clostridium botulinum F Langeland,map00350,2.01
Clostridium botulinum F Langeland,map00360,4.6
Clostridium botulinum F Langeland,map00361,0.39
Clostridium botulinum F Langeland,map00362,1.64
Clostridium botulinum F Langeland,map00363,0.6
Clostridium botulinum F Langeland,map00380,3.65
Clostridium botulinum F Langeland,map00400,0.52
Clostridium botulinum F Langeland,map00401,0.18
Clostridium botulinum F Langeland,map00405,0.94
Clostridium botulinum F Langeland,map00410,5.86
Clostridium botulinum F Langeland,map00430,1.79
Clostridium botulinum F Langeland,map00440,0.88
Clostridium botulinum F Langeland,map00450,3.0
Clostridium botulinum F Langeland,map00460,1.33
Clostridium botulinum F Langeland,map00480,0.23
Clostridium botulinum F Langeland,map00500,6.36
Clostridium botulinum F Langeland,map00511,0.64
Clostridium botulinum F Langeland,map00520,9.44
Clostridium botulinum F Langeland,map00521,0.58
Clostridium botulinum F Langeland,map00523,0.34
Clostridium botulinum F Langeland,map00524,0.22
Clostridium botulinum F Langeland,map00525,0.34
Clostridium botulinum F Langeland,map00541,5.99
Clostridium botulinum F Langeland,map00550,1.62
Clostridium botulinum F Langeland,map00561,5.8
Clostridium botulinum F Langeland,map00562,1.65
Clostridium botulinum F Langeland,map00564,3.45
Clostridium botulinum F Langeland,map00565,0.72
Clostridium botulinum F Langeland,map00572,0.2
Clostridium botulinum F Langeland,map00592,0.67
Clostridium botulinum F Langeland,map00600,0.64
Clostridium botulinum F Langeland,map00620,9.3
Clostridium botulinum F Langeland,map00621,0.12
Clostridium botulinum F Langeland,map00622,0.12
Clostridium botulinum F Langeland,map00625,0.98
Clostridium botulinum F Langeland,map00626,0.11
Clostridium botulinum F Langeland,map00627,1.31
Clostridium botulinum F Langeland,map00630,3.31
Clostridium botulinum F Langeland,map00633,1.87
Clostridium botulinum F Langeland,map00640,3.76
Clostridium botulinum F Langeland,map00650,8.82
Clostridium botulinum F Langeland,map00670,3.21
Clostridium botulinum F Langeland,map00730,3.56
Clostridium botulinum F Langeland,map00740,2.85
Clostridium botulinum F Langeland,map00750,0.55
Clostridium botulinum F Langeland,map00760,2.94
Clostridium botulinum F Langeland,map00770,6.04
Clostridium botulinum F Langeland,map00780,2.33
Clostridium botulinum F Langeland,map00785,0.38
Clostridium botulinum F Langeland,map00790,8.31
Clostridium botulinum F Langeland,map00830,0.11
Clostridium botulinum F Langeland,map00860,18.74
Clostridium botulinum F Langeland,map00900,1.34
Clostridium botulinum F Langeland,map00903,1.04
Clostridium botulinum F Langeland,map00908,0.01
Clostridium botulinum F Langeland,map00930,0.56
Clostridium botulinum F Langeland,map00950,0.87
Clostridium botulinum F Langeland,map00960,2.03
Clostridium botulinum F Langeland,map00966,0.03
Clostridium botulinum F Langeland,map00980,0.11
Clostridium botulinum F Langeland,map00981,0.48
Clostridium botulinum F Langeland,map00982,0.91
Clostridium botulinum F Langeland,map00983,3.27
Clostridium botulinum F Langeland,map01040,0.6
Clostridium botulinum F Langeland,map01051,0.01
Clostridium botulinum F Langeland,map01055,0.13
Clostridium botulinum H04402 065,map00010,7.3
Clostridium botulinum H04402 065,map00020,5.92
Clostridium botulinum H04402 065,map00030,4.93
Clostridium botulinum H04402 065,map00040,1.65
Clostridium botulinum H04402 065,map00051,7.65
Clostridium botulinum H04402 065,map00052,2.4
Clostridium botulinum H04402 065,map00053,1.1
Clostridium botulinum H04402 065,map00061,2.58
Clostridium botulinum H04402 065,map00062,1.16
Clostridium botulinum H04402 065,map00071,2.28
Clostridium botulinum H04402 065,map00120,0.6
Clostridium botulinum H04402 065,map00121,0.6
Clostridium botulinum H04402 065,map00130,0.73
Clostridium botulinum H04402 065,map00220,3.4
Clostridium botulinum H04402 065,map00230,7.83
Clostridium botulinum H04402 065,map00240,10.4
Clostridium botulinum H04402 065,map00250,5.81
Clostridium botulinum H04402 065,map00254,0.11
Clostridium botulinum H04402 065,map00260,5.2
Clostridium botulinum H04402 065,map00261,0.13
Clostridium botulinum H04402 065,map00270,7.86
Clostridium botulinum H04402 065,map00280,2.52
Clostridium botulinum H04402 065,map00281,0.56
Clostridium botulinum H04402 065,map00290,0.26
Clostridium botulinum H04402 065,map00300,1.18
Clostridium botulinum H04402 065,map00310,2.68
Clostridium botulinum H04402 065,map00311,0.57
Clostridium botulinum H04402 065,map00330,7.95
Clostridium botulinum H04402 065,map00340,2.79
Clostridium botulinum H04402 065,map00350,2.01
Clostridium botulinum H04402 065,map00360,4.6
Clostridium botulinum H04402 065,map00361,0.39
Clostridium botulinum H04402 065,map00362,1.64
Clostridium botulinum H04402 065,map00363,0.6
Clostridium botulinum H04402 065,map00380,3.65
Clostridium botulinum H04402 065,map00400,0.52
Clostridium botulinum H04402 065,map00401,0.18
Clostridium botulinum H04402 065,map00405,0.94
Clostridium botulinum H04402 065,map00410,5.86
Clostridium botulinum H04402 065,map00430,1.79
Clostridium botulinum H04402 065,map00440,2.7
Clostridium botulinum H04402 065,map00450,3.7
Clostridium botulinum H04402 065,map00460,1.33
Clostridium botulinum H04402 065,map00480,0.23
Clostridium botulinum H04402 065,map00500,5.65
Clostridium botulinum H04402 065,map00511,0.64
Clostridium botulinum H04402 065,map00520,11.03
Clostridium botulinum H04402 065,map00521,0.89
Clostridium botulinum H04402 065,map00523,0.65
Clostridium botulinum H04402 065,map00524,0.22
Clostridium botulinum H04402 065,map00525,0.34
Clostridium botulinum H04402 065,map00541,7.9
Clostridium botulinum H04402 065,map00550,1.62
Clostridium botulinum H04402 065,map00561,5.8
Clostridium botulinum H04402 065,map00562,1.65
Clostridium botulinum H04402 065,map00564,3.45
Clostridium botulinum H04402 065,map00565,0.72
Clostridium botulinum H04402 065,map00572,0.2
Clostridium botulinum H04402 065,map00592,0.67
Clostridium botulinum H04402 065,map00600,0.64
Clostridium botulinum H04402 065,map00620,9.3
Clostridium botulinum H04402 065,map00621,0.12
Clostridium botulinum H04402 065,map00622,0.12
Clostridium botulinum H04402 065,map00625,0.98
Clostridium botulinum H04402 065,map00626,0.11
Clostridium botulinum H04402 065,map00627,1.31
Clostridium botulinum H04402 065,map00630,4.28
Clostridium botulinum H04402 065,map00633,1.87
Clostridium botulinum H04402 065,map00640,3.76
Clostridium botulinum H04402 065,map00650,7.94
Clostridium botulinum H04402 065,map00670,3.21
Clostridium botulinum H04402 065,map00730,3.56
Clostridium botulinum H04402 065,map00740,2.85
Clostridium botulinum H04402 065,map00750,0.55
Clostridium botulinum H04402 065,map00760,2.94
Clostridium botulinum H04402 065,map00770,6.04
Clostridium botulinum H04402 065,map00780,2.33
Clostridium botulinum H04402 065,map00785,0.38
Clostridium botulinum H04402 065,map00790,8.31
Clostridium botulinum H04402 065,map00830,0.11
Clostridium botulinum H04402 065,map00860,17.66
Clostridium botulinum H04402 065,map00900,1.03
Clostridium botulinum H04402 065,map00903,1.04
Clostridium botulinum H04402 065,map00908,0.01
Clostridium botulinum H04402 065,map00930,0.56
Clostridium botulinum H04402 065,map00950,0.87
Clostridium botulinum H04402 065,map00960,2.03
Clostridium botulinum H04402 065,map00966,0.03
Clostridium botulinum H04402 065,map00980,0.11
Clostridium botulinum H04402 065,map00981,0.48
Clostridium botulinum H04402 065,map00982,0.91
Clostridium botulinum H04402 065,map00983,3.27
Clostridium botulinum H04402 065,map01040,0.6
Clostridium botulinum H04402 065,map01051,0.01
Clostridium botulinum H04402 065,map01055,0.13
Clostridium butyricum,map00010,5.47
Clostridium butyricum,map00020,1.9
Clostridium butyricum,map00030,4.91
Clostridium butyricum,map00040,7.45
Clostridium butyricum,map00051,5.25
Clostridium butyricum,map00052,5.92
Clostridium butyricum,map00053,2.79
Clostridium butyricum,map00061,2.58
Clostridium butyricum,map00062,1.16
Clostridium butyricum,map00071,2.28
Clostridium butyricum,map00130,0.73
Clostridium butyricum,map00220,2.38
Clostridium butyricum,map00230,13.4
Clostridium butyricum,map00240,10.75
Clostridium butyricum,map00250,4.41
Clostridium butyricum,map00254,0.11
Clostridium butyricum,map00260,5.11
Clostridium butyricum,map00261,0.91
Clostridium butyricum,map00270,5.37
Clostridium butyricum,map00280,3.84
Clostridium butyricum,map00281,0.56
Clostridium butyricum,map00290,1.4
Clostridium butyricum,map00300,3.67
Clostridium butyricum,map00310,5.03
Clostridium butyricum,map00311,1.51
Clostridium butyricum,map00330,9.87
Clostridium butyricum,map00332,0.22
Clostridium butyricum,map00340,2.79
Clostridium butyricum,map00350,1.09
Clostridium butyricum,map00360,2.96
Clostridium butyricum,map00362,1.64
Clostridium butyricum,map00363,0.6
Clostridium butyricum,map00380,2.4
Clostridium butyricum,map00400,2.5
Clostridium butyricum,map00401,0.35
Clostridium butyricum,map00405,0.26
Clostridium butyricum,map00410,6.63
Clostridium butyricum,map00430,0.88
Clostridium butyricum,map00440,3.7
Clostridium butyricum,map00450,2.79
Clostridium butyricum,map00460,1.33
Clostridium butyricum,map00480,3.1
Clostridium butyricum,map00500,15.28
Clostridium butyricum,map00511,0.94
Clostridium butyricum,map00520,14.77
Clostridium butyricum,map00521,1.18
Clostridium butyricum,map00523,0.94
Clostridium butyricum,map00524,0.22
Clostridium butyricum,map00525,0.34
Clostridium butyricum,map00531,0.3
Clostridium butyricum,map00541,7.74
Clostridium butyricum,map00550,1.06
Clostridium butyricum,map00561,6.78
Clostridium butyricum,map00562,0.02
Clostridium butyricum,map00564,4.53
Clostridium butyricum,map00572,0.2
Clostridium butyricum,map00590,0.79
Clostridium butyricum,map00592,0.67
Clostridium butyricum,map00600,1.27
Clostridium butyricum,map00603,0.33
Clostridium butyricum,map00604,0.3
Clostridium butyricum,map00620,7.99
Clostridium butyricum,map00621,0.12
Clostridium butyricum,map00622,0.12
Clostridium butyricum,map00625,1.4
Clostridium butyricum,map00626,0.11
Clostridium butyricum,map00627,2.06
Clostridium butyricum,map00630,2.47
Clostridium butyricum,map00633,0.43
Clostridium butyricum,map00640,5.66
Clostridium butyricum,map00643,0.79
Clostridium butyricum,map00650,7.35
Clostridium butyricum,map00660,0.57
Clostridium butyricum,map00670,1.87
Clostridium butyricum,map00730,5.73
Clostridium butyricum,map00740,2.85
Clostridium butyricum,map00750,0.91
Clostridium butyricum,map00760,2.54
Clostridium butyricum,map00770,6.4
Clostridium butyricum,map00780,3.16
Clostridium butyricum,map00790,11.4
Clostridium butyricum,map00791,0.92
Clostridium butyricum,map00830,0.11
Clostridium butyricum,map00860,17.94
Clostridium butyricum,map00900,1.03
Clostridium butyricum,map00903,1.04
Clostridium butyricum,map00906,2.91
Clostridium butyricum,map00908,0.01
Clostridium butyricum,map00930,0.56
Clostridium butyricum,map00950,0.87
Clostridium butyricum,map00960,0.18
Clostridium butyricum,map00966,0.03
Clostridium butyricum,map00980,0.11
Clostridium butyricum,map00981,0.48
Clostridium butyricum,map00982,0.91
Clostridium butyricum,map00983,4.78
Clostridium butyricum,map01040,0.6
Clostridium butyricum,map01051,0.01
Clostridium butyricum,map01055,0.13
Clostridium carboxidivorans,map00010,7.12
Clostridium carboxidivorans,map00020,6.73
Clostridium carboxidivorans,map00030,5.23
Clostridium carboxidivorans,map00040,11.59
Clostridium carboxidivorans,map00051,7.03
Clostridium carboxidivorans,map00052,1.76
Clostridium carboxidivorans,map00053,3.29
Clostridium carboxidivorans,map00061,2.92
Clostridium carboxidivorans,map00062,1.16
Clostridium carboxidivorans,map00071,2.13
Clostridium carboxidivorans,map00220,2.5
Clostridium carboxidivorans,map00230,14.5
Clostridium carboxidivorans,map00240,11.36
Clostridium carboxidivorans,map00250,4.55
Clostridium carboxidivorans,map00254,0.11
Clostridium carboxidivorans,map00260,8.46
Clostridium carboxidivorans,map00261,1.77
Clostridium carboxidivorans,map00270,10.22
Clostridium carboxidivorans,map00280,3.04
Clostridium carboxidivorans,map00281,1.56
Clostridium carboxidivorans,map00290,1.4
Clostridium carboxidivorans,map00300,2.09
Clostridium carboxidivorans,map00310,3.28
Clostridium carboxidivorans,map00311,1.38
Clostridium carboxidivorans,map00330,7.56
Clostridium carboxidivorans,map00332,0.22
Clostridium carboxidivorans,map00340,6.82
Clostridium carboxidivorans,map00350,2.04
Clostridium carboxidivorans,map00360,4.52
Clostridium carboxidivorans,map00361,0.39
Clostridium carboxidivorans,map00362,4.06
Clostridium carboxidivorans,map00363,0.6
Clostridium carboxidivorans,map00380,3.2
Clostridium carboxidivorans,map00400,3.37
Clostridium carboxidivorans,map00401,0.35
